1381;ЖК "Астраханская область. г. астрахани. советский район ул. космонавтов";Астраханская область. Г. Астрахани. Советский район ул. Космонавтов;48,06077876;46,33;30:12:030109:253;48,06077876;46,33352759
1382;ЖК "Астраханская область. г.астрахань советский район ул. набережная золотого затона 43";Астраханская область. Г.Астрахань Советский район ул. Набережная золотого затона 43;47,99379632;46,31;30:12:030654:33;47,99379632;46,31293031
1383;ЖК "Прогресс";г. Астрахань, Ленинский район, ул. Савушкина, д. 6;48,04874075;46,38;30:12:020292:2743;48,04874075;46,3756526
1384;Жилой дом на ул. Водина;г. Астрахань, Трусовский р-н, ул. Водников, д.18;47,96171098;46,31;30:12:041398:13;47,96171098;46,3081068
1386;Жилой дом на Белгородской;Астраханская область, г. Астрахань, ул. Белгородская 13;48,06573613;46,36;30:12:010066:211;48,06573613;46,35710409
1389;Астраханская область, г. Астрахань, ул. Белгородская 22;Астраханская область, г. Астрахань, ул. Белгородская 22;48,06573613;46,36;30:12:010066:0211;48,06573613;46,35710409
1397;ЖК "Мкр парковый";Белгородский р-н, г.Белгород, пр-т Б.Хмельницкого 60 Жилдом ;50,60806229;36,58;31:16:0116009:10;50,60806229;36,58081832
1398;г.Белгород, пр-т Б.Хмельницкого 62, поз. 4;г.Белгород, пр-т Б.Хмельницкого 62, поз. 4;50,60912589;36,58;31:16:0116008:52;50,60912589;36,58062407
1400;г.Белгород, ул.Гастенская 16/7, поз.7;г.Белгород, ул.Гастенская 16/7, поз.7;50,59811214;36,57;31:16:0114025:430;50,59811214;36,57352742
1402;г.Белгород, ул.Гастенская 16, поз.7;г.Белгород, ул.Гастенская 16, поз.7;50,59801703;36,57;31:16:0114025:429;50,59801703;36,57478339
1404;Белгородский район, г. Белгород, пр-т Б.Хмельницкого 62, д. поз.4 со встроенными нежилыми помещениями;Белгородский район, г. Белгород, пр-т Б.Хмельницкого 62, д. поз.4 со встроенными нежилыми помещениями;50,60912589;36,58;31:16:0116008:52;50,60912589;36,58062407
1410;г.Белгород , ул. Садовая  1-я очередь 3-го этапа ст-ва;г.Белгород , ул. Садовая  1-я очередь 3-го этапа ст-ва;50,60996413;36,59;31:16:0116012:285;50,60996413;36,58910615
1411;г.Белгород, ул. Попова 37г;г.Белгород, ул. Попова 37г;50,60592304;36,59;31:16:0116013:680;50,60592304;36,58972674
1426;г. Белгород, ул. Вокзальная, д. 26а , 1 очередь;г. Белгород, ул. Вокзальная, д. 26а , 1 очередь;50,59944005;36,61;31:16:0208005:11;50,59944005;36,60809986
1427;г. Белгород, ул. Вокзальная, д. 26а , 2очередь;г. Белгород, ул. Вокзальная, д. 26а , 2очередь;50,59944005;36,61;31:16:0208005:11;50,59944005;36,60809986
1428;г. Белгород, ул. Вокзальная, д. 26а , 3очередь;г. Белгород, ул. Вокзальная, д. 26а , 3очередь;50,59944005;36,61;31:16:0208005:11;50,59944005;36,60809986
1429;г. Белгород, ул. Парковая д.8;г. Белгород, ул. Парковая д.8;50,6086014;36,58;31:16:0116013:11;50,6086014;36,58301407
1430;г. Белгород, ул. Чапаева, д. 14а;г. Белгород, ул. Чапаева, д. 14а;50,59698105;36,57;31:16:0114024:170;50,59698105;36,57050465
1431;г. Белгород, ул. Щорса, 8М;г. Белгород, ул. Щорса, 8М;50,58598724;36,56;31:16:0122001:358;50,58598724;36,56463343
1432;г. Белгород, ул.Есенина, д. 9 (2 очередь);г. Белгород, ул.Есенина, д. 9 (2 очередь);50,55443101;36,57;31:16:0129010:78;50,55443101;36,56846706
1433;г. Белгород, ул.Хмельницкого, д. 80а;г. Белгород, ул.Хмельницкого, д. 80а;50,6111494;36,58;31:16:0116007:14;50,6111494;36,58300325
1441;ЖК "Империал";Белгородский р-н, г.Белгород,б-р Свято-Троицкий 28;50,59701588;36,58;31:16:0114026:13;50,59701588;36,57835655
1443;г.Белгород, ул.Шаландина , д.5а;г.Белгород, ул.Шаландина , д.5а;50,57049416;36,58;31:16:0125025:2138;50,57049416;36,5792944
1412;Белгородская обл.,пос.Дубовое,ЗАО "Агрофирма Дубовое", уч.7;Белгородская обл.,пос.Дубовое,ЗАО "Агрофирма Дубовое", уч.7;50,55002858;36,57;31:15:1202014:694;50,55002858;36,56867159
1413;ЖК "Микрорайон северный";Белгородская обл.,пос.Дубовое,ЗАО "Агрофирма Дубовое", уч.7;50,55002858;36,57;31:15:1202014:694;50,55002858;36,56867159
