Московская обл;с Федоскино;56.0488,37.5855;ЖК "Федоскинская слобода";ООО Е-ИНВЕСТ;7707818516;МО, Мытищинский р-нс.п.Федоскинское, южнее с.Федоскино, вл. 33, к.1;к.1;50:12:0000000:92;Артемова О.А.;5378;1;;;srednerusskiy
Московская обл;рп Некрасовский;56.1299,37.5029;ЖК "Некрасовский";ООО Интерснаб;5007043669;МО, Дмитровский р-он, п. Некрасовский, мкр. Строителей (з.уч. С кад.№ 50:40:0070504:1249);50:40:0070504:1249;Казакова Н.Д.;;2738;1;;;srednerusskiy
Московская обл;г.п. Фрянцево;56.1457,38.4526;ЖК "Фрянцево парк";ООО Импост Инвест;5038095882;МО, Щелковский район, г.п. Фрянцево, ул. Поварова д 57;д. 57;50:14:0000000:103322;Евстратова К.Н.;3082;1;;;srednerusskiy
Московская обл;д Целеево;56.2452,37.4990;ЖК "Пятиречье";ООО Тирос-Инвест;7729556470;Московская обл., Дмитровский р-н, п. Целеево, поз.1;поз.1;50:21:0090:106:1473;Смородская;6076;1;;;srednerusskiy
Московская обл;г Хотьково;56.2564,37.9750;МО Сергиево-Посадский р-он, г. Хотьково, ул. Михеенко, д 25;ООО Энергия-9;7729566774;МО Сергиево-Посадский р-он, г. Хотьково, ул. Михеенко, д 25;д. 25;50:05:005104:396;Смородская;6078;1;;;srednerusskiy
Московская обл;г Клин;56.319261,36.766552;ЖК "Новый клин";ООО Новый Клин;5020070742;МО, г. Клин, ул. Чайковского, д. 105, к. 1;к. 1,2;50:03:0040280:181;Шинкаренко О.С.;2864;1;;;srednerusskiy
Московская обл;г Дмитров;56.3354,37.5415;Дом на ул. Высоковольтная;ООО ЖБК-Инвест;5007069057;МО, г. Дмитров, ул. Высоковольтная, владение 6;;50:04:0010512:49;Казакова Н.Д.;2744;1;;;srednerusskiy
Московская обл;г Дмитров;56.3524,37.5112;ЖК "Гавань";ООО Гавань;5007078083;Московская обл., г. Дмитров, ул.Рогачевская, уч.1;;50:04:0011301:40;Казакова Н.Д.;2746;1;;;srednerusskiy
Московская обл;г Дубна;56.3532,37.5149;Дом на ул. Вернова;ООО СПО Вея-Строй;7718183378;Московская обл., г. Дубна, ул.Вернова, д.11;д.11;50:40:0010111:55;Евстратова К.Н.;5648;1;;;srednerusskiy
Московская обл;г Дмитров;56.3549,37.5150;ЖК "Дмитровслав";ООО Дмитровские горизонты;5007085235;МО, г. Дмитров, ул. Луговая, поз 2;позиция 2;50:04:0011101:531;Шинкаренко О.С.;2753;1;;;srednerusskiy
Московская обл;г Талдом;56.7319,37.5429;ЖК "Дом на ул. кустарная";ООО Арсенал-Строй;7723337432;Московская обл., Талдомский р-н, г. Талдом. Ул. Кустарная, д.86;2 этап;50:01:0060201:4453;Евстратова К.Н.;5813;1;;;srednerusskiy
Московская обл;г Истра;;г. Ульяновск, Ленинский р-н, мкр-н "Искра", квартал "Б" (южная часть);ООО ДВЛ-Девелопмент;7325081774;г. Ульяновск, Ленинский р-н, мкр-н "Искра", квартал "Б" (южная часть);квартал Б;73:24:020301:8845;Гурьева КА;4862;1;нет объекта;;srednerusskiy
Московская обл;г Истра;;г. Ульяновск, Ленинский р-н, мкр-н 2Искра", квартал "Б" (южная часть), д. №6;ООО ДВЛ-Девелопмент;7325081774;г. Ульяновск, Ленинский р-н, мкр-н 2Искра", квартал "Б" (южная часть), д.6;д.6;73:24:020301:8845;Гурьева КА;4863;1;нет объекта;;srednerusskiy
Московская обл;г Истра;;г. Ульяновск, Ленинский р-н, мкр-н 2Искра", квартал "Б" (южная часть), д. №7;ООО ДВЛ-Девелопмент;7325081774;г. Ульяновск, Ленинский р-н, мкр-н 2Искра", квартал "Б" (южная часть), д.7;д.7;73:24:020301:8845;Гурьева КА;4864;1;нет объекта;;srednerusskiy
Московская обл;рп Тучково;;ЖК "Москворецкий";ООО Проксима-1;7702215024;МО, Рузский, р-н, п. Тучново, ул. Москворецкая;;50:19:0020116:91;Тиханова Т.С.;5152;1;нет объекта;;srednerusskiy
Московская обл;с/п Павло-Слободское;;ЖК "Новое домодедово";ЗАО ЛСР. Недвижимость-М_АО;7709346940;Московская обл., Истринский район, с/пос.Павло-Слободское, вблизи д.Черная , №1;д.1;50:08:050204:25;Артемова О.А.;5456;1;нет объекта;;srednerusskiy
Нижегородская обл;г Бор;;ЖК "Хрустальные ключи дом 4б";ЗАО ЛСР Недвижимость-Урал;6672142550;3-х секционный сблокированный многоэтажный дом с индивидуальными колясочными на 1-18 этажах (№4Б по ПЗУ) - 4 этап 2 очереди строительства Жилой застройки в границах улиц Филатовская - Мезенская- Латвийская - Логиновская в Октябрьском рне г Екатиринбургаю;д. 4Б;66:41:0000000:85616;Смородская;4550;1;;;Volkov
Нижегородская обл;с Дивеево;55.033394,43.227149;Нижегородская обл., с. Дивеево, ул. Симанина, д.3;ЗАО Агентство недвижимости ФСР;5254019780;Нижегородская обл., с. Дивеево, ул. Симанина, д.3;д. 3;52:55:0080010:768;Смородская;3316;1;;;Volkov
Нижегородская обл;г Выкса;54.933435,43.300307;Нижегородская область, г.о. Саров, микрорайон 21, квартал 6 в границах улиц 2,130,132, д. 11;ООО Стройинвест-С;5254031837;Нижегородская область, г.о. Саров, микрорайон 21, квартал 6 в границах улиц 2,130,132, д. 11;д. 11;13:60:0010021:1732;Смородская;3318;1;;;Volkov
Нижегородская обл;г Саров;54.933215,43.300439;Нижегородская область, г. Саров, ул. Чкалова, д.46;ООО Скала;5254485728;Нижегородская область, г. Саров, ул. Чкалова, д.46;к. 1;13:60:00100:00:47;Смородская;3319;1;;;Volkov
Нижегородская обл;г Саров;54.930908,43.319792;Нижегородская обл, г.Саров, "Заречный р-н", в районе поймы реки Сатис уч. 89, д. 156;ООО СаровИнвест;524483897;Нижегородская обл, г.Саров, "Заречный р-н", в районе поймы реки Сатис уч. 89, д. 156;д. 156;13:60:0010005:59;Евстратова К.Н.;305;1;;;Volkov
Нижегородская обл;г Саров;54.930599,43.321609;Нижегородская обл, г.Саров, "Заречный р-н", в районе поймы реки Сатис уч. 89, д. 157;ООО СаровИнвест;524483897;Нижегородская обл, г.Саров, "Заречный р-н", в районе поймы реки Сатис уч. 89, д. 157;д. 157;13:60:0010005:59;Евстратова К.Н.;306;1;;;Volkov
Нижегородская обл;г Саров;54.946715,43.334698;Нижегородская область, г.о. Саров, микрорайон 15, д. 21 (блок-секции И,К,Л);ООО Стройинвест-С;5254031837;Нижегородская область, г.о. Саров, микрорайон 15, д. 21 (блок-секции И,К,Л);д. 21;13:60:0010015:3371;Смородская;3317;1;;;Volkov
Нижегородская обл;г Нижний Новгород;53.406921,49.524077;Многоквартирный д.3 (1 очередь строительства 1 пусковой комплекс по адресу Нижегородская обл., г.Нижний Новгород, Сормовский р-он в границах ул.Лобачевского, Коммуны;ОАО Железобетонстрой №5;5263001405;Многоквартирный д.3 (1 очередь строительства 1 пусковой комплекс по адресу Нижегородская обл., г.Нижний Новгород, Сормовский р-он в границах ул.Лобачевского, Коммуны;д. 3;52:18:0010042:101;Смородская;3391;1;;;Volkov
Нижегородская обл;г Нижний Новгород;53.409015,49.475649;Многоквартирный д.2 (1 очередь строительства 1 пусковой комплекс 4-х 13-ти этажных одноподъездных домов по адресу Нижегородская обл., г.Нижний Новгород, Сормовский р-он в границах ул.Лобачевского, Коммуны;ОАО Железобетонстрой №5;5263001405;Многоквартирный д.2 (1 очередь строительства 1 пусковой комплекс 4-х 13-ти этажных одноподъездных домов по адресу Нижегородская обл., г.Нижний Новгород, Сормовский р-он в границах ул.Лобачевского, Коммуны;д. 2;52:18:0010042:101;Смородская;3390;1;;;Volkov
Нижегородская обл;г Нижний Новгород;53.949291,40.676273;Нижний Новгород, 40 лет Октября д.1;ООО Строй-Риэлти и К;5257150504;Нижний Новгород, 40 лет Октября д.1;;52:18:008039:799;Смородская;3340;1;;;Volkov
Нижегородская обл;г Арзамас;55.397189,43.838594;ЖК "Ооо фирма нижегородстрой";ООО Нижегородстрой;5260007487;Нижегородская область, г. Арзамас, ул 50 лет ВЛНСМ 38;д. 38;52:40:0202009:78;Смородская;3350;1;;;Volkov
Нижегородская обл;г Арзамас;55.404024,43.856408;ЖК "Жспк стрижи";ЖСПК Стрижи;5243034995;3х-этажный 24квартирный д.4 г.Арзамас, ул. Короленко, 2Т;д. 4;6670102:11:21;Евстратова К.Н.;3201;1;;;Volkov
Нижегородская обл;д Березовка;56.132022,43.577404;ЖК "Тридесятое";ООО Меркурий;5259095922;Нижегородская обл., Богородский р-н, д. Березовка, Проезд 1, № 19;д. 19;52:24:0020702:920;Смородская;3347;1;;;Volkov
Нижегородская обл;г Кстово;56.148749,44.194579;Нижегородская обл., г. Кстово, ул. Зеленая, б-р Мира;ООО Новая строительная компания (НСК);5250058771;Нижегородская обл., г. Кстово, ул. Зеленая, б-р Мира;д. 1;52:25:0010715:802;Смородская;3315;1;;;Volkov
Нижегородская обл;п Новинки;56.183318,43.901611;ЖК "Окский берег, квартал 14";ООО ЭкоГрад-Недвижимость;5249127117;Нижегородская область, п. Новинки, ул. Высокая, д.7/1;д. 7/1;52:24:004001:566;Смородская;3252;1;;;Volkov
Нижегородская обл;п Новинки;56.196927,43.849653;ЖК "Окский берег";ООО ЭкоГрад;5245020451;Нижегородская область, п. Новинки, пр. Олимпийский, д.2;д.2;52:24:0040001:562;Евстратова К.Н.;3210;1;;;Volkov
Нижегородская обл;п Новинки;56.202236,43.877671;ЖК "Окский берег, квартал 17";ООО ЭкоГрад-Недвижимость;5249127117;Нижегородская область, п. Новинки, ул. Полетная, д.2;д. 2;52:24:0040001:566;Смородская;3264;1;;;Volkov
Нижегородская обл;п Новинки;56.202236,43.877671;ЖК "Окский берег, квартал 5";ООО ЭкоГрад-Недвижимость;5249127117;Нижегородская область, п. Новинки, ул. Мартовская, д.3;д. 3;52:24:0040001:566;Смородская;3276;1;;;Volkov
Нижегородская обл;п Новинки;56.202236,43.877671;ЖК "Окский берег 17 квартал";ООО Капстройинвест;7701641326;Нижегородская область, п. Новинки, ул. Полетная, д. 2;д. 2;52:24:0040001:566;Тиханова Т.С.;5119;1;;;Volkov
Нижегородская обл;г Нижний Новгород;56.232585,43.829198;ЖК "Мончегория, д.1";ООО Жилстрой-НН;5256034054;гор. Нижний Новгород, Автозаводский район, ул. Мончегория, 19 А;д. 1;52:18:0040262:22;Смородская;3331;1;;;Volkov
Нижегородская обл;д Анкудиновка;56.247056,44.048602;ЖК "Анкудиновский парк жд 1";ООО КМ Анкудиновка;5262295167;Нижегородская область, Кстовский район, примерно 0,3 км на северо0восток от дер. Анкудиновка;д. 1;52:26:0010033:478;Смородская;3383;1;;;Volkov
Нижегородская обл;д Анкудиновка;56.247056,44.048602;ЖК "Анкудиновский парк жд 5";ООО КМ Анкудиновка;5262295167;Нижегородская область, Кстовский район, примерно 0,3 км на северо0восток от дер. Анкудиновка;д. 5;52:26:0010033:478;Смородская;3384;1;;;Volkov
Нижегородская обл;д Афонино;56.277170,44.086103;Нижегородская область, Кстовский район, примерно в 1 км от ориентира д.Афонино по направлению на север;ООО Профит-НН;5261088489;Нижегородская область, Кстовский район, примерно в 1 км от ориентира д.Афонино по направлению на север;д. 5;52:26:0010008:673;Смородская;3375;1;;;Volkov
Нижегородская обл;г Бор;56.311386,43.988299;Нижегородская обл, Бор, Воровского 73;ООО Настроение;5246044350;Нижегородская обл, Бор, Воровского 73;д. 73;52:19:0206048:1025;Смородская;3247;1;;;Volkov
Нижегородская обл;г Нижний Новгород;56.342865,43.901788;ЖК "Бурнаковский, д.40";ООО Жилстрой-НН;5256034054;гор. Нижний Новгород, Московский район, вдоль ул. Бурнаковская, напротив дома № 26 А и Бурнаковского рынка;д. 40;52:18:002007:1315;Смородская;3328;1;;;Volkov
Нижегородская обл;г Нижний Новгород;56.342865,43.901788;ЖК "Бурнаковский, д.41";ООО Жилстрой-НН;5256034054;гор. Нижний Новгород, Московский район, вдоль ул. Бурнаковская, напротив дома № 26 А и Бурнаковского рынка;д. 41;52:18:002007:635;Смородская;3329;1;;;Volkov
Нижегородская обл;г Нижний Новгород;56.347350,43.874644;ЖК "Планетарий";ООО Эфа-2;5263042970;г. Нижний Новгород, Сормовский р-н, ул. Калашникова, 6;д. 6;52:18:0000000:13159;Смородская;3395;1;;;Volkov
Нижегородская обл;г Городец;56.584913,43.457574;Нижегородская обл, Городецкий р-н, г.Городец, микрорайон Галанино, уч.1;ЖСК Весенний;5248039651;Нижегородская обл, Городецкий р-н, г.Городец, микрорайон Галанино, уч.1;уч. 1;52:15:008023:78;Смородская;3250;1;;;Volkov
Нижегородская обл;г Городец;56.66026,43.495528;ЖК "Жск солнечный";жск Солнечный;5248034999;Нижегородская область, Городецкий р-н, г. Городец, ул. Озерная, 12;д. 12;52:15:0080401:5;Смородская;3249;1;;;Volkov
Новгородская обл;г Великий Новгород;58.5270,31.2543;Новгородская область, г. Великий Новгород, ул. Великолукская, д.19;ООО РостСтрой;7840513138;Новгородская область, г. Великий Новгород, ул. Великолукская, д.19;д.19;53:23:7911500:21;Макшанова Е.В.;6853;1;;;severozapadny
Новосибирская обл;с/с Мичуринский;54.9253,82.9436;Новосибирская область, Новосибирский район, Мичуринский сельсовет, п. Элитный, Есенина 29, д. 1;ООО ПромТехЦентр;5403199645;Новосибирская область, Новосибирский район, Мичуринский сельсовет, п. Элитный, Есенина 29, д. 1;д. 1;54:19:081201:1677;Смородская;3431;1;;;SibB
Новосибирская обл;г Новосибирск;54.9750,83.0870;ЖК "Манхеттен";ООО "Березка";5409227271;г. Новосибирск, ул. Героев Революции, 23;стр. 7 ГП;54:35:000000:23471;Евстратова К.Н.;3544;1;;;SibB
Новосибирская обл;г Новосибирск;54.9840,82.8594;г.Новосибирск, ул. Троллейная, 21 стр.;ООО Стройкрантранс;5403161458;г.Новосибирск, ул. Троллейная, 21 стр.;стр. 21;54:35:064135:39;Смородская;3430;1;;;SibB
Новосибирская обл;г Новосибирск;54.9843,82.8603;ЖК "Чехов sky";ООО "Поликом";5404457602;г.Новосибирск, ул.Плахотного, 53/1 ж.д.2;д. 2;54:35:000000:25067;Смородская;3447;1;;;SibB
Новосибирская обл;г Новосибирск;54.9850,82.8431;ЖК "Крым sky";ООО "Энергострой";5402554086;Плахотного, ж.д. 6;д. 6;54:35:063204:26;Смородская;3419;1;;;SibB
Новосибирская обл;г Новосибирск;54.9879,82.7837;ЖК "Радуга сибири";ООО "Развитие";5404474693;г.Новосибирск, ул.Забалуева 84 (дом 2 по гп);д. 2;54:35:000000:10265;Смородская;3449;1;;;SibB
Новосибирская обл;г Новосибирск;55.0203,83.0204;ЖК "Плющихинский квартал";ООО АО Муниципальная строительная компания;5407466482;ул Снежиной стр 42;стр. 42;54:35:000000:10068;Евстратова К.Н.;3517;1;;;SibB
Новосибирская обл;г Новосибирск;55.0473,82.9264;ЖК "Огни сибири";ООО Город в городе;5406407607;Семьи Шамшиных 94 стр 4;стр. 4;54:35:101275:1218;Смородская;3482;1;;;SibB
Новосибирская обл;г Новосибирск;55.0526,82.8994;ЖК "Нарымский квартал";ООО Нарымский квартал Строй Мастер;5402577164;Д.Ковальчук_238_БС_12,13_7_этап;;54:35:000000:14667;Смородская;3423;1;;;SibB
Новосибирская обл;г Новосибирск;55.0537,82.9009;ЖК "Покровский";ООО "Региональная инвестиционная компания";5407023900;г.Новосибирск, ул. Дуси Ковальчук,стр. 242/1;стр. 242/1;54:35:000000:11606;Евстратова К.Н.;3513;1;;;SibB
Новосибирская обл;г Новосибирск;55.0538,82.9275;ЖК "Гагаринский";ООО СК "Инвест";5403340440;г.Новосибирск, ул.Линейная, 181 стр. дом 4;д. 4;54:35:033030:269;Смородская;3434;1;;;SibB
Новосибирская обл;г Новосибирск;55.0547,82.9018;ЖК "Заельцовский";ООО "Сибирь Девелопмент";5407472599;г.Новосибирск, ул. Дуси Ковальчук, 248 стр.;стр. 248;54:35:000000:21325;Евстратова К.Н.;3521;1;;;SibB
Новосибирская обл;г Новосибирск;55.0547,82.9044;ЖК "Уют 3d";ООО СЖСИ;5402557810;г Новосибирск, Заельцовский р-н, ул. Дачная 5 стр;стр. 5;53:35:000000:10163;Смородская;3421;1;;;SibB
Новосибирская обл;г Новосибирск;55.0570,82.9328;ЖК "Кропоткинский";ООО "Новый Мир химметал";5405262966;Кропоткина 267/1 стр.;д. 267;54:35:032985:30;Смородская;3463;1;;;SibB
Новосибирская обл;г Новосибирск;55.0649,82.9017;ЖК "Эталон";ООО Элитный дом;5406790704;г. Новосибирск, ул. Дм.Донского 21/1;д. 21/1;54:35:052685:3497;Смородская;3503;1;;;SibB
Оренбургская обл;г Оренбург;51.039029,59.871858;ЖК "Ж/д на ул. строителей";АО Оренбургские минералы;5618000027;;;56:46:0101007:1341;Артемова О.А.;3647;1;;;Filatova
Оренбургская обл;г Оренбург;51.763001,55.142521;ЖК " дубки";ООО Стройтехсервис;5611022790;г. Оренбург, ул. Уральская, мкрн 2, д 1;д. 1;56:44:02380014643;Шинкаренко;3631;1;;;Filatova
Оренбургская обл;с Нежинка;51.770877,55.340207;ЖК "Золотой квартал";ООО Иеса ЖБИ Южный;5610131349;Оренбургская обл.,с Нежинка , ул Куйбышева;;447:44:21;Шинкаренко;3629;1;;;Filatova
Оренбургская обл;г Оренбург;51.782979,55.140481;ЖК "Юбилейный";ООО Раскова Строй;5610216602;г. Оренбург, ул. Расковой, д.4;д. 4;56:44:02006001:709;Шинкаренко;3630;1;;;Filatova
Оренбургская обл;г Оренбург;51.800293,55.095466;ЖК "Заводской ";АО ПО Стрела;5609061432;г. Оренбург. Ул. Шевченко д.1;д. 1;56:44:0315001:882;Евстратова К.Н.;3603;1;;;Filatova
Оренбургская обл;г Оренбург;51.810159,55.142711;Оренбургская обл., г. Оренбург, ул. Победы, 149, д.1;ООО ФаренгейтСтройинвест;5612160433;Оренбургская обл., г. Оренбург, ул. Победы, 149, д.1;д.1;91:10:41;Артемова О.А.;3645;1;;;Filatova
Оренбургская обл;г Оренбург;51.824076,55.168695;г. Оренбург, 17 СВЖР ЖД № 4;ОАО УКС;5609062884;г. Оренбург, 17 СВЖР д. 4;д. 4;56:44: 0202001:11;Евстратова К.Н.;3604;1;;;Filatova
Орловская обл;г Орёл;53.015159,36.126629;г.Орел, ул. Родзевича-Белевича, д.7;ООО Регионстрой;2221221971;г.Орел, ул. Родзевича-Белевича, д.7;д. 7;57:25:0040322:12;Казакова Н.Д.;848;1;;;Romanenko
Орловская обл;г Орёл;53.015348,36.124006;г.Орел, ул.Родзевича-Белевича, д.8;ООО Строймонтаж;5050053720;г.Орел, ул.Родзевича-Белевича, д.8;д. 8;57:25:0000000:3750;Казакова Н.Д.;3153;1;;;Romanenko
Пензенская обл;с Засечное;53.127894,45.031426;ЖК "С засечное пензенского района пензенской обл";ООО ИСК Альянс;5836652632;с Засечное Пензенского района Пензенской обл;стр. 3;58:24:0381301:790;Казакова Н.Д.;3734;1;;;Filatova
Пензенская обл;с Засечное;53.137790,45.039631;ЖК "Спутник";ООО Термодом;5838041075;Пензенская обл., Пензенский р-н, село Засечное, стр. 38;стр. 38;58:24:0381302:3349;Казакова Н.Д.;3770;1;;;Filatova
Пензенская обл;г Пенза;53.164207,45.024297;Г.Пенза, ул. Слесарная;ЗАО Спецстроймеханизация;5835002590;Г.Пенза, ул. Слесарная;;58:29:30050041139;Казакова Н.Д.;3678;1;;;Filatova
Пензенская обл;г Пенза;53.173788,45.004732;Многоквартирный д. свыше 5 этажей с встроенными торговыми помещениями по адресу Пензенская область, г. Пенза, ул. Тамбовская, 23;ООО Ревьера;5835042056;Многоквартирный д. свыше 5 этажей с встроенными торговыми помещениями по адресу Пензенская область, г. Пенза, ул. Тамбовская, 23;д. 23;58:29:3004004:1080;Казакова Н.Д.;3690;1;;;Filatova
Пензенская обл;г Пенза;53.187189,44.963478;ЖК "Многоквартирный жилой дом стр. №3 прилесный";ООО Ревьера;5835042056;Пензенская область, г.Пенза, улица Мира, 57, 59А, строение 3;д. 57;58:29:402011:275;Казакова Н.Д.;3686;1;;;Filatova
Пензенская обл;г Пенза;53.187254,44.964487;ЖК "Многоквартирный жилой дом стр. №4 прилесный, расположенный по адресу: г.пенза, ул.мира, 57, 59а";ООО Ревьера;5835042056;Пензенская область, г.Пенза, ул.Мира, 57, 59А, строение 3;д. 59;58:29:402011:275;Казакова Н.Д.;3687;1;;;Filatova
Пензенская обл;г Пенза;53.189992,45.060955;ЖК "Сурская ривьера";ООО РенКапСтройПенза;5834043586;Пенза, микрорайон ГПЗ-24, улица Антонова;;58:29:2009005:151;Казакова Н.Д.;3677;1;;;Filatova
Пензенская обл;г Пенза;53.198765,45.010312;ЖК "Триумф";ООО Рисан-Сити;5836625283;г. Пенза, ул. Плеханова, 26,32;д. 26;58:29:04004007:76;Казакова Н.Д.;3732;1;;;Filatova
Пензенская обл;г Пенза;53.198849,44.980251;ЖК "Райки";ОАО Пензастрой;5836606763;Пензенская область, г. Пенза, ул. Ключевая, 105; ул. Солдатская, 35; ул. Солдатска/ул. Ключевая, 97; ул. КлючеваЯ 95/44, УЛ. Некрасова, 42;д. 42;58:29:4004017:217;Смородская;3724;1;;;Filatova
Пензенская обл;г Пенза;53.223701,44.922100;ЖК "Меридиан-45";ООО Комплекс-Строй;3329073551;г.Пенза, ул.Бородина, 1-й проезд Вертовского 30,32,34,36,15;д. 30;58:29:1007012:6715;Казакова Н.Д.;1661;1;;;Filatova
Пензенская обл;г Пенза;53.230703,44.876626;г. Пенза, мкр. № 3 третьей очереди стр. жилого района Арбеково;ООО Мегастрой;5837053085;г. Пенза, мкр. № 3 третьей очереди стр. жилого района Арбеково;;58:29:1008004:2413;Артемова О.А.;3742;1;;;Filatova
Пензенская обл;г Пенза;53.244350,45.005046;ЖК "Северное сияние ";ОАО Домостроитель;5837008276;г. Пенза мкр "Северная поляна" д. стр3;стр.3;58:29600000000:953;Евстратова К.Н.;3740;1;;;Filatova
Пермский край;НЕИЗВЕСТНО;57.894974  56.332480;Пермский край, мкр. Горный, ул. Парковая 8;ООО Строительно-монтажный Трест № 14;5902183908;Пермский край, мкр. Горный, ул. Парковая 8;д. 8;59:32:038001:42;Казакова Н.Д.;3806;1;;;Bogomaygkov
Пермский край;г Пермь;57.895185,56.331501;Пермский край, г.Пермь с.Фролы ул.Парковая 5;ООО Строительно-монтажный Трест № 14;5902183908;Пермский край, г.Пермь с.Фролы ул.Парковая 5;д. 5;59:32:038001:42;Казакова Н.Д.;3802;1;;;Bogomaygkov
Пермский край;г Пермь;57.895185,56.331501;Пермский край, г.Пермь с.Фролы ул.Парковая 6,7;ООО Строительно-монтажный Трест № 14;5902183908;Пермский край, г.Пермь с.Фролы ул.Парковая 6,7;д. 6;59:32:038001:42;Казакова Н.Д.;3803;1;;;Bogomaygkov
Пермский край;г Пермь;57.941797,56.424504;г.Пермь ул. Виноградная, д. 38;ООО Амбер-Строй;5902138817;г.Пермь ул. Виноградная, д. 38;д. 38;27502727:12:38;Казакова Н.Д.;3789;1;;;Bogomaygkov
Пермский край;г Пермь;57.969914,56.199314;Пермский край, г.Пермь , ул. Веры Засулич д. 54а;ООО Строительно-монтажный Трест № 14;5902183908;Пермский край, г.Пермь , ул. Веры Засулич д. 54а;д. 54а;59:01:4410825:34;Казакова Н.Д.;3796;1;;;Bogomaygkov
Пермский край;г Пермь;57.969923,56.200068;Пермский край, г.Пермь , ул. Веры Засулич д. 54;ООО Строительно-монтажный Трест № 14;5902183908;Пермский край, г.Пермь , ул. Веры Засулич д. 54;д. 54;59:01:4410825:34;Казакова Н.Д.;3795;1;;;Bogomaygkov
Пермский край;г Пермь;57.973995,56.193672;ЖК "Солнечный";ООО ООО Альянс-Строй;5905294268;г.Пермь ул. Шахтерская, д. 26;д. 26;59:01:4410692:26;Евстратова К.Н.;3898;1;;;Bogomaygkov
Пермский край;д Кондратово;57.988563,56.116651;ЖК "Медовый";ОАО "Стройпанелькомплект";5904006358;Пермский район, д. Кондратово, 7 кварт, 1 и 2 поз;позиция 1;59:32:063006:12883;Казакова Н.Д.;3849;1;;;Bogomaygkov
Пермский край;г Пермь;57.989432,56.221412;г.Пермь ул. Гастелло, д. 10;ООО ООО Альянс-Строй;5905294268;г.Пермь ул. Гастелло, д. 10;д. 10;59:01:4416041:3;Евстратова К.Н.;3900;1;;;Bogomaygkov
Пермский край;г Пермь;57.994512,56.218915;г Пермь, ул Овчинникова 35 А;ООО ПЗСП;5903004541;г Пермь, ул Овчинникова 35 А;д. 35А;59:01:4410589:339;Казакова Н.Д.;3836;1;;;Bogomaygkov
Пермский край;г Пермь;57.994512,56.218915;Пермский край, г.Пермь. Ул. Овчинникова, д. 35 А;ООО ПЗСП;5903004541;Пермский край, г.Пермь. Ул. Овчинникова, д. 35 А;д. 33А;59:01:4410589:339;Казакова Н.Д.;3840;1;;;Bogomaygkov
Пермский край;г Пермь;57.996139,56.179030;г.Пермь, ул.Переселенческая д.100;ООО КД Девелопмент;5905288578;г.Пермь, ул.Переселенческая д.100;д.100;59:01:4415032:35;Евстратова К.Н.;3895;1;;;Bogomaygkov
Пермский край;г Пермь;57.996224,56.135003;ЖК "Ольховский";ООО УК Интер-Инвест-Строй;5903094256;Пермский край, г.Пермь ул.Куфонина, 10б;д. 10б;59:01:441:0432:3;Казакова Н.Д.;3846;1;;;Bogomaygkov
Пермский край;г Пермь;57.996568,56.178176;г.Пермь, ул.Углеуральская д. 25;ООО КД Девелопмент;5905288578;г.Пермь, ул.Углеуральская д. 25;д. 25;59:01:4415032:35;Евстратова К.Н.;3896;1;;;Bogomaygkov
Пермский край;г Пермь;57.996568,56.178176;г.Пермь, ул.Углеуральская д. 27;ООО КД Девелопмент;5905288578;г.Пермь, ул.Углеуральская д. 27;д. 27;59:01:4415032:35;Евстратова К.Н.;3897;1;;;Bogomaygkov
Пермский край;г Пермь;57.996635,56.178805;ЖК "Г.пермь ул.переселенческая д. 98";ООО КД Девелопмент;5905288578;г.Пермь ул.Переселенческая д. 98;д. 98;59:01:4415032:35;Евстратова К.Н.;3894;1;;;Bogomaygkov
Пермский край;г Пермь;57.996892,56.218053;ЖК "Данилиха";ООО Строительно-монтажное управление № 3 Сатурн-Р;5902824397;г. Пермь. Ул. Полевая 7;д. 7;59:01:0000000:80277;Казакова Н.Д.;3826;1;;;Bogomaygkov
Пермский край;г Пермь;57.996892,56.218053;г. Пермь. Ул. Крылова 15,17;ООО Строительно-монтажное управление № 3 Сатурн-Р;5902824397;г. Пермь. Ул. Крылова 15,17;д. 15;59:01:0000000:79854;Казакова Н.Д.;3828;1;;;Bogomaygkov
Пермский край;г Пермь;57.996892,56.218053;ЖК "Г. пермь. ул. полевая 10";ООО Строительно-монтажное управление № 3 Сатурн-Р;5902824397;г. Пермь. Ул. Полевая 10;д. 10;59:01:0000000:79858;Казакова Н.Д.;3830;1;;;Bogomaygkov
Пермский край;г Пермь;57.996892,56.218053;г.Пермь, ул. Крылова 15а;ООО Строительно-монтажное управление № 3 Сатурн-Р;5902824397;г.Пермь, ул. Крылова 15а;д. 15а;59:01:0000000:79852;Казакова Н.Д.;3833;1;;;Bogomaygkov
Пермский край;г Пермь;58.020595,56.262456;ЖК "Г. пермь. ул фрезировщиков 94";ООО Строительно-монтажное управление № 3 Сатурн-Р;5902824397;г. Пермь. Ул Фрезировщиков 94;д. 94;59:01:4311020:14;Казакова Н.Д.;3827;1;;;Bogomaygkov
Пермский край;г Пермь;58.031547,56.024259;г.Пермь, ул.Байкальская 7Б;ООО Австром;5904115942;г.Пермь, ул.Байкальская 7Б;д. 7Б;59:01:1713136:16;Казакова Н.Д.;3865;1;;;Bogomaygkov
